,Unnamed: 0,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
909,"('AS14.16', datetime.date(2014, 3, 10))",0.0,0.0,0.0,0.0,0.0,55.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,"('AS14.16', datetime.date(2014, 3, 11))",0.0,0.0,0.0,0.0,0.0,57.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,"('AS14.16', datetime.date(2014, 3, 12))",0.0,0.0,0.0,0.0,0.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,"('AS14.16', datetime.date(2014, 3, 8))",0.0,0.0,0.0,0.0,0.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,"('AS14.17', datetime.date(2014, 3, 4))",14.0,1.0,,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,"('AS14.17', datetime.date(2014, 3, 5))",38.0,3.0,,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,"('AS14.17', datetime.date(2014, 3, 6))",67.0,5.0,,0.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,"('AS14.17', datetime.date(2014, 3, 7))",97.0,8.0,,0.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,"('AS14.17', datetime.date(2014, 3, 8))",135.0,10.0,,0.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,"('AS14.17', datetime.date(2014, 3, 9))",171.0,14.0,,0.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,"('AS14.17', datetime.date(2014, 3, 10))",193.0,16.0,,0.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,"('AS14.17', datetime.date(2014, 3, 11))",224.0,16.0,,0.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,"('AS14.17', datetime.date(2014, 3, 12))",256.0,17.0,,0.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,"('AS14.17', datetime.date(2014, 3, 13))",285.0,20.0,,0.0,0.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,"('AS14.17', datetime.date(2014, 3, 14))",309.0,23.0,,0.0,0.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,"('AS14.17', datetime.date(2014, 3, 21))",346.0,27.0,,4.242900701799261,6859.241999149318,35.0,17.0,19424.646,7428.387000000002,1645.738,0.0,0.0,49.206,156.647,2565.463,0.0,0.0,0.0,0.0
925,"('AS14.17', datetime.date(2014, 3, 22))",383.0,29.0,,8.869370803094887,12837.96199989318,35.0,17.0,19942.00400000001,17403.528000000013,3312.2960000000003,0.0,0.0,49.206,300.332,3921.351,64.724,0.0,17.126,0.0
926,"('AS14.17', datetime.date(2014, 3, 23))",420.0,33.0,,10.551595648704575,18311.88799929618,35.0,18.0,23816.43700000002,20213.38600000001,5457.904999999999,0.0,0.0,49.206,335.5179999999999,5475.593,199.966,0.0,17.126,0.0
927,"('AS14.17', datetime.date(2014, 3, 24))",441.0,35.0,,14.447996629438853,30266.228999376293,39.0,18.0,24706.077000000038,22637.144999999982,6179.876999999998,0.0,0.0,49.206,371.71199999999993,6750.660999999998,890.085,0.0,59.26500000000001,0.0
928,"('AS14.17', datetime.date(2014, 3, 25))",471.0,37.0,,15.936540677042636,33764.34599900246,39.0,18.0,24835.39700000004,23926.201999999997,7971.527999999998,0.0,0.0,318.528,398.812,8124.606999999997,890.085,0.0,69.131,0.0
929,"('AS14.17', datetime.date(2014, 3, 26))",507.0,38.0,,17.581431006055592,40843.96700048447,41.0,18.0,25439.97600000005,25633.194000000007,11041.569999999996,0.0,0.0,318.528,511.731,9593.788999999995,890.085,0.0,154.582,0.0
930,"('AS14.17', datetime.date(2014, 3, 27))",543.0,40.0,,19.756627034953443,46669.09900188446,41.0,18.0,26103.95700000008,30523.34500000001,13077.963999999996,0.0,0.0,318.528,556.9429999999999,11094.298999999994,1153.252,0.0,154.582,0.0
931,"('AS14.17', datetime.date(2014, 3, 28))",579.0,43.0,,25.781510954623,56099.31500267981,42.0,18.0,26480.517000000105,34466.794000000016,13868.977999999996,0.0,0.0,348.649,761.1039999999998,12255.708999999992,1483.202,0.0,154.582,0.0
932,"('AS14.17', datetime.date(2014, 3, 29))",613.0,46.0,,30.804428131054628,61841.94300436972,50.0,19.0,27072.27700000013,35872.60400000004,15549.319999999998,21.08,0.0,348.649,806.2579999999998,14788.798999999992,1678.649,0.0,154.582,0.0
933,"('AS14.17', datetime.date(2014, 3, 30))",637.0,49.0,,30.93776146438796,62433.4770040512,50.0,19.0,27184.91100000012,36179.555000000015,15549.319999999998,21.08,0.0,348.649,838.5569999999998,14901.281999999992,1738.414,0.0,154.582,0.0
934,"('AS14.17', datetime.date(2014, 3, 31))",666.0,51.0,,33.28942670675609,68269.15200543402,50.0,19.0,27721.534000000112,37701.696000000025,16481.404,21.08,0.0,348.649,1419.803,17671.483999999993,9933.020999999995,0.0,259.666,0.0
935,"('AS14.17', datetime.date(2014, 4, 1))",703.0,54.0,,36.81206011909539,73909.55800652503,54.0,21.0,28773.948000000142,41735.372000000025,18592.54,21.08,0.0,1138.379,1718.785,18784.467999999983,10070.801999999996,0.0,268.98299999999995,0.0
936,"('AS14.17', datetime.date(2014, 4, 2))",733.0,55.0,,38.976300073103786,81311.31400609015,55.0,21.0,29901.58500000015,42521.74600000002,20310.61800000001,21.08,0.0,1305.1729999999998,1906.775,20244.065999999995,10221.355999999996,0.0,340.1889999999999,0.0
937,"('AS14.17', datetime.date(2014, 4, 3))",769.0,56.0,,41.957182426044966,88808.20400714873,56.0,22.0,31323.41100000015,44903.29500000003,22615.55800000001,21.08,0.0,1341.4159999999997,2133.957,21694.070999999985,10349.753999999995,0.0,360.2629999999999,0.0
938,"('AS14.17', datetime.date(2014, 4, 4))",804.0,53.0,,45.79324685181528,93356.47500896452,57.0,23.0,31590.20400000016,45616.570000000014,24510.61100000001,21.08,0.0,1408.4749999999997,2178.3389999999995,22847.292999999976,10349.753999999995,0.0,360.2629999999999,0.0
939,"('AS14.17', datetime.date(2014, 4, 5))",839.0,54.0,,50.33260200065448,97609.23100972174,60.0,26.0,31833.20100000017,47429.30400000002,25289.12300000001,21.08,0.0,1408.4749999999997,2221.704999999999,23246.348999999977,10365.596999999996,0.0,360.2629999999999,0.0
940,"('AS14.17', datetime.date(2014, 4, 6))",868.0,55.0,,51.217915422121536,101368.34300923346,60.0,27.0,31981.00000000017,48099.81700000002,27112.78800000001,21.08,0.0,1408.4749999999997,2322.9299999999985,23784.51899999997,10365.596999999996,0.0,360.2629999999999,0.0
941,"('AS14.17', datetime.date(2014, 4, 7))",889.0,58.0,,52.1979056790939,110021.51400971413,60.0,27.0,32148.16200000017,49035.430000000015,28277.66000000001,21.08,0.0,1408.4749999999997,2346.1229999999982,25015.31299999997,10365.596999999996,0.0,360.2629999999999,0.0
942,"('AS14.17', datetime.date(2014, 4, 8))",924.0,60.0,,52.823475163085845,120615.80800914764,63.0,28.0,34607.27000000015,52078.546,30650.27300000001,21.08,0.0,2313.493,2394.4399999999982,26408.88699999996,10648.302999999998,206.937,376.3119999999999,0.0
943,"('AS14.17', datetime.date(2014, 4, 9))",952.0,61.0,,55.44502952736777,127330.48100876808,63.0,28.0,35176.412000000164,53792.560000000005,35009.24200000003,21.08,0.0,2691.695,2486.166999999998,27222.24099999996,10914.080999999993,206.937,380.3429999999999,0.0
944,"('AS14.17', datetime.date(2014, 4, 10))",979.0,65.0,,57.8636027314274,135458.43000864983,63.0,28.0,35747.01700000015,57172.55300000004,37527.20800000002,21.08,0.0,2742.947,2672.484999999998,29155.740999999955,11087.06999999999,206.937,380.3429999999999,0.0
945,"('AS14.17', datetime.date(2014, 4, 11))",1015.0,67.0,,62.84057033724419,139116.93800878525,63.0,28.0,36819.70600000018,57668.44500000004,38479.25300000002,21.08,0.0,2742.947,2711.9669999999974,30591.000999999946,11228.178999999993,206.937,437.78399999999993,0.0
946,"('AS14.17', datetime.date(2014, 4, 12))",1051.0,69.0,,66.8234471825306,143810.49700808525,63.0,28.0,37944.00100000016,58789.37200000005,40167.343000000015,21.08,0.0,2742.947,2751.114999999997,31690.923999999915,11228.178999999993,206.937,437.78399999999993,0.0
947,"('AS14.17', datetime.date(2014, 4, 13))",1087.0,68.0,,68.63938363738664,151746.34600782394,63.0,28.0,38550.38500000013,60180.69500000007,43287.89600000002,21.08,0.0,2742.947,2806.1429999999973,34264.982999999906,11434.192999999992,206.937,457.9429999999999,0.0
948,"('AS14.17', datetime.date(2014, 4, 14))",1122.0,72.0,,70.68212776250174,153364.83700728416,64.0,28.0,39009.41500000013,60560.02100000005,43287.89600000002,21.08,0.0,2891.797,2855.592999999997,34584.55299999993,11705.619,206.937,457.9429999999999,0.0
949,"('AS14.17', datetime.date(2014, 4, 15))",1157.0,74.0,,73.1357985955141,161511.45800685883,64.0,29.0,40082.145000000106,67104.84200000003,45125.35300000003,21.08,0.0,2904.923,3708.057999999997,36091.04699999991,11788.190999999995,206.937,457.9429999999999,0.0
950,"('AS14.17', datetime.date(2014, 4, 16))",1193.0,78.0,,75.80877887707595,167654.5860095024,66.0,30.0,40767.37500000009,70658.93600000002,45888.28800000005,21.08,0.0,2960.1800000000003,3754.758999999997,37114.43799999992,11984.503999999995,206.937,486.0399999999999,0.0
951,"('AS14.17', datetime.date(2014, 4, 17))",1228.0,80.0,,78.59639987397782,172117.92200922966,66.0,32.0,41133.73300000007,72312.25500000002,47131.32700000005,21.08,0.0,2960.1800000000003,3798.501999999997,38606.41399999992,11984.503999999995,206.937,490.689,0.0
952,"('AS14.17', datetime.date(2014, 4, 18))",1249.0,,,82.3674902736768,175695.05400896072,67.0,32.0,41281.36800000008,73668.94099999999,49154.22400000005,21.08,0.0,2960.1800000000003,3831.688999999997,38660.13099999992,11984.503999999995,206.937,495.708,0.0
953,"('AS14.17', datetime.date(2014, 4, 19))",1284.0,,,86.38123431310513,177036.85001039505,67.0,32.0,41333.75600000008,74648.76699999998,49154.22400000005,21.08,0.0,2960.1800000000003,3875.2779999999975,38925.66999999991,11984.503999999995,206.937,495.708,0.0
954,"('AS14.17', datetime.date(2014, 4, 20))",1320.0,,,89.28920055878652,187019.837010622,67.0,32.0,41748.99500000006,78489.86499999996,51454.16600000006,21.08,0.0,3216.4770000000003,3918.335999999998,41296.98199999992,12767.967999999992,206.937,495.708,0.0
955,"('AS14.17', datetime.date(2014, 4, 21))",1357.0,,,91.40591404652127,189281.61001086235,68.0,32.0,41875.49500000008,81852.93099999992,51805.16100000006,21.08,0.0,3216.4770000000003,3980.0389999999984,41686.93099999992,12787.113999999994,206.937,498.718,0.0
956,"('AS14.17', datetime.date(2014, 4, 22))",1390.0,,,92.62083001290785,197719.7770113945,68.0,34.0,42260.17600000006,86787.4079999999,53833.03700000006,21.08,0.0,3216.4770000000003,4026.520999999999,43248.48299999993,12859.165999999994,206.937,498.718,0.0
957,"('AS14.17', datetime.date(2014, 4, 23))",1419.0,,,94.34489193389317,207711.9860122204,69.0,34.0,42942.075,90409.43999999992,56098.89200000007,21.08,0.0,3247.6050000000005,4072.291999999999,44446.4209999999,13327.018999999991,206.937,498.718,0.0
958,"('AS14.17', datetime.date(2014, 4, 24))",1455.0,,,96.9805182301049,216047.3120131493,70.0,34.0,58064.58399999997,92450.92899999996,57404.74600000007,21.08,2562.907,3247.6050000000005,4112.827999999999,46451.188999999904,13616.252999999992,206.937,498.718,0.0
959,"('AS14.17', datetime.date(2014, 4, 25))",1491.0,,,101.6647207652998,220039.3800125122,74.0,35.0,58910.53599999996,96817.39900000003,58899.91800000008,21.08,2562.907,3599.9220000000005,4233.884999999999,46784.44499999991,14731.776999999993,206.937,506.753,0.0
960,"('AS14.17', datetime.date(2014, 4, 26))",1523.0,,,106.14882367759388,221848.8860104084,74.0,36.0,59626.62199999997,99507.00900000008,58899.91800000008,21.08,2562.907,3599.9220000000005,4289.442999999999,46909.065999999904,14731.776999999993,206.937,506.753,0.0
961,"('AS14.17', datetime.date(2014, 4, 27))",1559.0,,,108.76037945693042,226838.6640100479,74.0,38.0,73245.78999999998,102795.9210000001,59763.96000000008,21.08,2562.907,3599.9220000000005,4323.517999999999,49050.08799999991,14759.092999999992,206.937,506.753,0.0
962,"('AS14.17', datetime.date(2014, 4, 28))",1586.0,,,111.09767836167622,232058.2420094013,74.0,38.0,73579.56199999993,105103.91700000007,61109.744000000086,21.08,2562.907,3859.074000000001,4368.257,49819.96299999989,15584.674999999992,206.937,509.832,0.0
963,"('AS14.17', datetime.date(2014, 4, 29))",1621.0,,,113.7480132001824,237458.1550078392,74.0,38.0,74039.11999999984,107182.028,62718.05300000009,21.08,2562.907,3859.074000000001,4403.819,50882.84799999989,17293.768999999997,206.937,509.832,0.0
964,"('AS14.17', datetime.date(2014, 4, 30))",1635.0,,,116.73920924506298,240743.00900745392,74.0,38.0,85524.97699999977,110470.88200000004,62827.202000000085,81.632,2562.907,3859.074000000001,4448.199,51641.87999999988,17685.712999999996,206.937,544.715,0.0
965,"('AS14.17', datetime.date(2014, 5, 1))",1643.0,,,118.71552584655082,247356.08800721169,74.0,39.0,85795.59099999975,111391.72300000004,62840.238000000085,81.632,7927.241,3859.074000000001,4456.232999999999,51719.89899999988,17685.712999999996,206.937,559.772,0.0
966,"('AS14.17', datetime.date(2014, 5, 2))",1657.0,,,124.91868319051076,250200.89100837708,75.0,39.0,91695.90899999977,112591.548,62840.238000000085,81.632,7927.241,3859.074000000001,4478.941,52434.63199999988,18603.018,206.937,559.772,0.0
967,"('AS14.17', datetime.date(2014, 5, 3))",1686.0,,,131.30911623488427,253408.90100836757,82.0,42.0,92331.63699999968,113657.777,63001.88900000008,81.632,7927.241,3859.074000000001,4523.09,53897.80699999989,29151.13399999999,206.937,568.801,0.0
968,"('AS14.17', datetime.date(2014, 5, 5))",1701.0,,,133.5846220894243,261588.57500863075,82.0,42.0,92733.55199999968,116560.1849999999,63021.96700000008,81.632,7927.241,3859.074000000001,4571.768999999999,54853.719999999885,29379.69299999999,206.937,616.7570000000001,0.0
969,"('AS14.17', datetime.date(2014, 3, 20))",309.0,23.0,,0.2115144188922852,1630.727999687195,35.0,17.0,132.624,456.2309999999999,249.904,0.0,0.0,0.0,111.485,937.5369999999998,0.0,0.0,0.0,0.0
970,"('AS14.17', datetime.date(2014, 5, 4))",1686.0,,,131.65141894109072,259494.82400918007,82.0,42.0,92648.05199999968,115638.39499999996,63001.88900000008,81.632,7927.241,3859.074000000001,4549.545,54086.65999999989,29151.13399999999,206.937,568.801,0.0
971,"('AS14.17', datetime.date(2014, 2, 18))",0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,"('AS14.17', datetime.date(2014, 2, 20))",0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,"('AS14.17', datetime.date(2014, 2, 21))",0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,"('AS14.17', datetime.date(2014, 2, 22))",0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,"('AS14.17', datetime.date(2014, 2, 23))",0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,"('AS14.17', datetime.date(2014, 2, 26))",0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,"('AS14.17', datetime.date(2014, 2, 28))",0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,"('AS14.17', datetime.date(2014, 3, 16))",309.0,23.0,,0.0,0.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,"('AS14.17', datetime.date(2014, 3, 18))",309.0,23.0,,0.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,"('AS14.17', datetime.date(2014, 3, 19))",309.0,23.0,,0.0,0.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,"('AS14.17', datetime.date(2014, 2, 17))",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,"('AS14.17', datetime.date(2014, 2, 24))",0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,"('AS14.17', datetime.date(2014, 2, 25))",0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,"('AS14.17', datetime.date(2014, 3, 1))",0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,"('AS14.17', datetime.date(2014, 3, 2))",0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,"('AS14.17', datetime.date(2014, 3, 15))",309.0,23.0,,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,"('AS14.17', datetime.date(2014, 3, 17))",309.0,23.0,,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,"('AS14.19', datetime.date(2014, 3, 21))",14.0,2.0,2.0,1.3158602150537642,6933.05800008774,160.0,18.0,1992.576,4906.088999999999,0.0,0.0,0.0,0.0,117.06900000000002,5.037,0.0,0.0,0.0,0.0
989,"('AS14.19', datetime.date(2014, 3, 22))",47.0,-5.0,4.0,3.393762661751676,11689.107000589378,167.0,18.0,5236.3870000000015,6748.997000000001,0.0,0.0,0.0,0.0,597.099,76.65,0.0,0.0,0.0,0.0
990,"('AS14.19', datetime.date(2014, 3, 23))",82.0,-9.0,8.0,4.100813190541335,12685.427999258049,171.0,18.0,5808.846000000004,7001.166000000001,0.0,0.0,0.0,0.0,701.1410000000002,144.269,0.0,0.0,0.0,0.0
991,"('AS14.19', datetime.date(2014, 3, 24))",112.0,-11.0,10.0,6.834159896014072,14828.72700023652,176.0,18.0,6193.403000000006,10435.61,26.125,0.0,0.0,0.0,754.552,144.269,0.0,0.0,0.0,0.0
992,"('AS14.19', datetime.date(2014, 3, 25))",134.0,-16.0,11.0,9.552198457378552,19617.74299907685,188.0,18.0,7245.744000000002,14366.347000000003,26.125,0.0,0.0,0.0,808.8549999999999,144.269,0.0,0.0,0.0,0.0
993,"('AS14.19', datetime.date(2014, 3, 26))",164.0,-19.0,13.0,12.166154284425724,24031.14099860192,194.0,18.0,8156.856999999997,17674.894000000004,26.125,0.0,0.0,0.0,858.387,284.015,0.0,2.006,0.0,0.0
994,"('AS14.19', datetime.date(2014, 3, 27))",197.0,-19.0,16.0,15.33906488794749,27626.60599708558,201.0,19.0,9037.024,19840.01100000001,268.64300000000003,0.0,0.0,0.0,905.988,474.41399999999993,0.0,68.863,0.0,0.0
995,"('AS14.19', datetime.date(2014, 3, 28))",230.0,-22.0,22.0,18.91199924846272,30357.76499629021,209.0,20.0,9888.394999999997,21061.557000000008,831.492,0.0,0.0,0.0,969.655,500.6939999999999,0.0,72.91000000000001,0.0,0.0
996,"('AS14.19', datetime.date(2014, 3, 29))",267.0,-21.0,28.0,22.22290148916352,32110.7119960785,219.0,22.0,10496.717999999995,22024.157000000007,916.768,0.0,0.0,0.0,1065.2389999999998,500.6939999999999,0.0,72.91000000000001,0.0,0.0
997,"('AS14.19', datetime.date(2014, 3, 30))",302.0,-23.0,32.0,23.706945907632253,33135.42899584771,224.0,22.0,13374.636000000006,22714.592999999997,916.768,0.0,0.0,0.0,1115.5069999999996,500.6939999999999,0.0,72.91000000000001,0.0,0.0
998,"('AS14.19', datetime.date(2014, 3, 31))",338.0,-25.0,37.0,26.82984989681413,39327.00099539757,230.0,23.0,14232.170000000004,27923.53399999999,916.768,0.0,0.0,0.0,1160.1739999999998,500.6939999999999,238.217,72.91000000000001,0.0,0.0
999,"('AS14.19', datetime.date(2014, 4, 1))",370.0,-25.0,38.0,30.03305379987013,42897.47199630737,231.0,23.0,14823.671000000008,32672.748999999985,916.768,0.0,0.0,0.0,1209.6009999999997,500.6939999999999,238.217,81.73200000000001,0.0,0.0
1000,"('AS14.19', datetime.date(2014, 4, 2))",408.0,-26.0,43.0,31.884979116295916,44752.74699664116,234.0,23.0,15408.738000000008,33854.58599999998,916.768,0.0,0.0,0.0,1250.7939999999996,548.4109999999998,238.217,81.73200000000001,0.0,0.0
1001,"('AS14.19', datetime.date(2014, 4, 3))",441.0,-26.0,46.0,33.63883065691216,47883.7699971199,236.0,23.0,16063.21200000001,36287.70199999997,916.768,0.0,0.0,0.0,1293.1679999999997,548.4109999999998,238.217,81.73200000000001,0.0,0.0
1002,"('AS14.19', datetime.date(2014, 4, 4))",476.0,-27.0,48.0,37.407338352217046,51833.103997945786,247.0,23.0,17533.727000000014,38401.37899999998,916.768,0.0,0.0,0.0,1488.867,767.8169999999998,238.217,81.73200000000001,0.0,0.0
1003,"('AS14.19', datetime.date(2014, 4, 5))",516.0,-30.0,54.0,40.67027673621822,54047.22799873352,258.0,23.0,18177.00900000002,39490.93799999996,916.768,0.0,360.982,0.0,1554.249,821.1869999999998,238.217,81.73200000000001,0.0,0.0
1004,"('AS14.19', datetime.date(2014, 4, 6))",545.0,-35.0,58.0,42.931655290638496,56519.4699985981,266.0,24.0,18941.09400000003,41149.15299999996,916.768,0.0,360.982,0.0,1603.5259999999996,821.1869999999998,238.217,81.73200000000001,0.0,0.0
1005,"('AS14.19', datetime.date(2014, 4, 7))",578.0,-40.0,61.0,47.334093589776174,60354.5120010376,277.0,24.0,20447.284000000025,44144.724999999984,916.768,0.0,360.982,0.0,1667.1089999999997,1035.7669999999998,238.217,81.73200000000001,0.0,0.0
1006,"('AS14.19', datetime.date(2014, 4, 8))",612.0,-42.0,66.0,49.4716007383342,63257.9650015831,285.0,26.0,21441.81200000002,46069.79599999999,916.768,0.0,360.982,0.0,1706.5039999999997,1035.7669999999998,238.217,81.73200000000001,53.342,0.0
1007,"('AS14.19', datetime.date(2014, 4, 9))",648.0,-44.0,70.0,52.29316383183559,66309.94700312614,293.0,27.0,21964.32700000002,48536.90199999999,916.768,0.0,360.982,0.0,1767.1329999999994,1035.7669999999998,238.217,81.73200000000001,53.342,0.0
1008,"('AS14.19', datetime.date(2014, 4, 10))",675.0,-46.0,73.0,54.04039289587499,67357.34200382233,297.0,27.0,25171.133000000016,48968.01599999998,916.768,0.0,360.982,0.0,1799.4139999999995,1103.381,238.217,81.73200000000001,53.342,0.0
1009,"('AS14.19', datetime.date(2014, 4, 11))",709.0,-49.0,78.0,56.70664648296054,70132.1440050602,303.0,27.0,26173.09900000002,50633.254,916.768,0.0,360.982,0.0,1841.8559999999995,1164.8429999999996,238.217,81.73200000000001,53.342,0.0
1010,"('AS14.19', datetime.date(2014, 4, 12))",745.0,-48.0,82.0,58.29196584484973,71975.7360048294,309.0,27.0,26901.43500000002,51611.47399999998,916.768,0.0,360.982,0.0,1887.318,1553.8679999999997,238.217,81.73200000000001,53.342,0.0
1011,"('AS14.19', datetime.date(2014, 4, 13))",781.0,-51.0,87.0,61.02015370955391,73482.14300346375,315.0,27.0,27238.371000000014,52490.988999999965,916.768,0.0,360.982,0.0,1948.902,1780.7439999999997,238.217,81.73200000000001,53.342,0.0
1012,"('AS14.19', datetime.date(2014, 4, 14))",816.0,-49.0,91.0,64.52245021799678,78484.10800266266,330.0,27.0,30212.852000000017,56258.24899999995,916.768,0.0,360.982,0.0,2017.5399999999995,1989.2689999999996,238.217,124.01400000000002,53.342,0.0
1013,"('AS14.19', datetime.date(2014, 4, 15))",848.0,-54.0,96.0,67.66082556813683,82766.75300335884,334.0,27.0,30948.12400000001,59661.60099999996,916.768,0.0,360.982,0.0,2130.886,2008.4709999999995,238.217,136.68500000000003,53.342,0.0
1014,"('AS14.19', datetime.date(2014, 4, 16))",882.0,-57.0,101.0,69.51395056813683,84638.66300368309,338.0,28.0,31166.281000000014,66826.75499999995,916.768,0.0,360.982,0.0,2188.218,2363.2,238.217,136.68500000000003,53.342,0.0
1015,"('AS14.19', datetime.date(2014, 4, 17))",916.0,-61.0,106.0,71.9491746577727,89404.63500213623,339.0,28.0,31334.04700000002,72204.38600000001,916.768,0.0,360.982,0.0,2235.7379999999994,2461.1469999999995,238.217,136.68500000000003,53.342,0.0
1016,"('AS14.19', datetime.date(2014, 4, 18))",950.0,-66.0,111.0,73.50750799110604,92713.1380021572,342.0,29.0,31482.70100000001,75586.12400000001,916.768,0.0,590.114,0.0,2279.085,2461.1469999999995,238.217,136.68500000000003,53.342,0.0
1017,"('AS14.19', datetime.date(2014, 4, 19))",984.0,-68.0,115.0,76.15512461041907,93827.01100182532,348.0,29.0,31768.146000000004,76349.09400000003,916.768,0.0,590.114,0.0,2335.627,2785.050999999999,238.217,145.36400000000003,53.342,0.0
